Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,0
51,50,0,0
301,277,27,0
1393,1236,144,0
3592,2916,717,0
6315,4502,1779,0
7622,4472,3165,0
8009,4250,3863,0
8097,4086,3998,0
8059,4078,4116,0
7992,3998,4065,0
8121,4108,3979,0
8116,4051,4056,0
8016,3979,4079,0
8092,4061,3985,0
8098,4024,4018,0
7967,3936,4067,0
7977,4030,4020,0
8033,4066,4010,0
8071,3988,3950,0
8227,4091,3935,0
7994,3929,4162,0
8068,4086,4012,0
8059,3977,3986,0
8032,4059,4086,0
7961,3964,4035,0
8189,4172,3944,0
8094,4018,4113,0
8116,4020,3998,0
8183,4081,4014,0
7969,3970,4184,0
8083,4114,4000,0
8012,4002,4073,0
8153,4129,3988,0
8238,4045,3960,0
7970,3968,4236,0
8046,4100,4024,0
8072,4035,4009,0
8095,4062,4039,0
8077,4010,4028,0
8078,4026,4025,0
8079,4017,4016,0
8076,4022,4025,0
7955,3980,4101,0
8111,4049,3893,0
8045,3989,4055,0
8038,4065,4072,0
8115,4121,4044,0
8119,4050,4046,0
7994,3921,4046,0
8072,4088,4010,0
8030,4013,4055,0
8050,4040,4020,0
8127,4071,3994,0
8059,4003,4071,0
8079,4004,3984,0
8067,4009,4021,0
8072,4013,4008,0
8057,4004,4019,0
8041,4052,4068,0
8038,4045,4048,0
8082,4008,3964,0
8077,4037,4042,0
8037,4024,4064,0
8142,4141,4036,0
8007,4003,4138,0
8020,3993,3980,0
8007,4082,4095,0
8069,4015,3953,0
8065,4004,4008,0
8135,4048,3978,0
8031,4005,4109,0
8119,4083,3995,0
8063,4034,4090,0
8111,4010,3962,0
8157,4145,4099,0
7995,3938,4100,0
8130,4060,3925,0
8061,3996,4065,0
8091,4054,4024,0
8069,4026,4048,0
8073,4025,4021,0
7983,3988,4078,0
8001,4053,4035,0
8040,4078,4039,0
8061,4039,4018,0
8013,4029,4077,0
8159,4127,3981,0
8030,3977,4106,0
8130,4107,4007,0
8091,4042,4081,0
8121,4018,3988,0
8073,4047,4095,0
8036,3946,3983,0
8038,4057,4055,0
8105,4065,3998,0
8074,4038,4069,0
8116,4015,3973,0
8037,4034,4113,0
8057,4023,4003,0
8104,4063,4016,0
8052,4076,4128,0
8150,4047,3949,0
8031,4036,4155,0
7996,4000,4035,0
8116,4085,3965,0
8113,4003,4006,0
8192,4062,3983,0
8017,3938,4113,0
8059,4079,4037,0
8000,3975,4034,0
8148,4111,3963,0
8196,4036,3988,0
8130,3994,4060,0
8064,4039,4105,0
8048,4031,4047,0
8080,4035,4003,0
8118,4028,3990,0
8119,4033,4032,0
8028,3966,4057,0
8071,4094,4051,0
8054,4033,4050,0
8068,4067,4053,0
8046,4009,4031,0
8050,4063,4059,0
7996,4029,4083,0
8040,4090,4046,0
8016,4045,4069,0
8150,4117,3983,0
8112,4001,4039,0
8102,4050,4060,0
8109,3994,3987,0
8188,4099,4020,0
8084,3983,4087,0
8026,4008,4066,0
8194,4087,3919,0
8132,4005,4067,0
8151,4070,4051,0
7970,3975,4156,0
8095,4138,4013,0
8086,4025,4034,0
8008,4003,4081,0
8104,4138,4042,0
8179,4144,4069,0
8118,4022,4083,0
8176,4040,3982,0
8170,4035,4041,0
8026,3970,4114,0
8095,4058,3989,0
8177,4083,4001,0
8096,3938,4019,0
8089,4042,4049,0
8060,3999,4028,0
8031,4013,4042,0
7961,4083,4153,0
8087,4099,3973,0
7949,4015,4153,0
8097,4093,3945,0
7952,3963,4108,0
8044,4105,4013,0
8117,4083,4010,0
8143,4070,4044,0
8120,4045,4068,0
8021,3971,4070,0
8067,4053,4007,0
7930,3926,4063,0
8035,4115,4010,0
8073,4080,4042,0
8033,4025,4065,0
8140,4115,4008,0
7955,3881,4066,0
8134,4136,3957,0
8145,4045,4034,0
7973,3989,4161,0
8134,4091,3930,0
8096,4006,4044,0
8249,4129,3976,0
8114,3978,4113,0
8025,3972,4061,0
8135,4032,3922,0
8116,4095,4114,0
