Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
17,17,1,1425
119,109,7,1432
837,775,57,1489
5049,4647,435,1924
10708,8202,2543,4467
5849,490,5349,9816
2886,0,2963,12779
1481,0,1405,14184
744,0,737,14921
404,0,340,15261
203,0,201,15462
92,0,111,15573
43,0,49,15622
19,0,24,15646
9,0,10,15656
4,0,5,15661
4,0,0,15661
4,0,0,15661
2,0,2,15663
1,0,1,15664
0,0,1,15665
