Current infected count,Newly infected count,Newly Susceptible,Total Immune
1,0,0,1424
29,28,0,1424
60,45,14,1424
98,62,24,1424
199,145,44,1424
369,270,100,1424
551,368,186,1424
951,680,280,1424
1472,984,463,1424
2079,1363,756,1424
2756,1691,1014,1424
3553,2165,1368,1424
4187,2372,1738,1424
4613,2514,2088,1424
4831,2540,2322,1424
5147,2658,2342,1424
5111,2563,2599,1424
5323,2742,2530,1424
5366,2684,2641,1424
5381,2708,2693,1424
5454,2706,2633,1424
5363,2646,2737,1424
5390,2664,2637,1424
5455,2727,2662,1424
5451,2699,2703,1424
5473,2734,2712,1424
5399,2753,2827,1424
5387,2703,2715,1424
5532,2803,2658,1424
5493,2698,2737,1424
5523,2774,2744,1424
5418,2732,2837,1424
5544,2829,2703,1424
5559,2740,2725,1424
5508,2738,2789,1424
5495,2724,2737,1424
5373,2704,2826,1424
5402,2726,2697,1424
5428,2750,2724,1424
5513,2764,2679,1424
5439,2739,2813,1424
5483,2742,2698,1424
5504,2745,2724,1424
5521,2740,2723,1424
5609,2810,2722,1424
5596,2747,2760,1424
5591,2772,2777,1424
5409,2683,2865,1424
5476,2756,2689,1424
5456,2727,2747,1424
5531,2734,2659,1424
5416,2670,2785,1424
5471,2795,2740,1424
5426,2733,2778,1424
5370,2674,2730,1424
5410,2749,2709,1424
5477,2784,2717,1424
5419,2673,2731,1424
5409,2721,2731,1424
5447,2729,2691,1424
5463,2767,2751,1424
5410,2740,2793,1424
5441,2760,2729,1424
5504,2763,2700,1424
5521,2729,2712,1424
5448,2710,2783,1424
5465,2757,2740,1424
5569,2760,2656,1424
5435,2664,2798,1424
5368,2657,2724,1424
5445,2817,2740,1424
5527,2746,2664,1424
5591,2785,2721,1424
5491,2677,2777,1424
5557,2782,2716,1424
5528,2686,2715,1424
5432,2684,2780,1424
5444,2759,2747,1424
5497,2774,2721,1424
5505,2751,2743,1424
5403,2686,2788,1424
5411,2730,2722,1424
5482,2757,2686,1424
5407,2740,2815,1424
5457,2740,2690,1424
5493,2739,2703,1424
5504,2736,2725,1424
5575,2783,2712,1424
5480,2726,2821,1424
5448,2700,2732,1424
5595,2848,2701,1424
5452,2668,2811,1424
5542,2821,2731,1424
5532,2743,2753,1424
5441,2674,2765,1424
5457,2716,2700,1424
5534,2765,2688,1424
5438,2698,2794,1424
5520,2795,2713,1424
5509,2769,2780,1424
5405,2677,2781,1424
5543,2807,2669,1424
5392,2653,2804,1424
5451,2713,2654,1424
5417,2709,2743,1424
5475,2785,2727,1424
5579,2817,2713,1424
5495,2737,2821,1424
5531,2756,2720,1424
5479,2743,2795,1424
5532,2760,2707,1424
5538,2808,2802,1424
5419,2700,2819,1424
5460,2751,2710,1424
5449,2711,2722,1424
5494,2751,2706,1424
5375,2689,2808,1424
5487,2802,2690,1424
5415,2718,2790,1424
5481,2747,2681,1424
5581,2781,2681,1424
5495,2692,2778,1424
5347,2641,2789,1424
5403,2705,2649,1424
5489,2793,2707,1424
5546,2793,2736,1424
5384,2690,2852,1424
5414,2765,2735,1424
5536,2791,2669,1424
5529,2798,2805,1424
5449,2723,2803,1424
5492,2762,2719,1424
5481,2727,2738,1424
5438,2695,2738,1424
5448,2762,2752,1424
5434,2718,2732,1424
5462,2708,2680,1424
5375,2686,2773,1424
5404,2736,2707,1424
5419,2711,2696,1424
5435,2767,2751,1424
5469,2747,2713,1424
5501,2760,2728,1424
5451,2724,2774,1424
5500,2731,2682,1424
5490,2732,2742,1424
5491,2722,2721,1424
5456,2761,2796,1424
5465,2725,2716,1424
5434,2714,2745,1424
5465,2782,2751,1424
5456,2693,2702,1424
5347,2669,2778,1424
5404,2776,2719,1424
5563,2827,2668,1424
5496,2690,2757,1424
5548,2819,2767,1424
5506,2732,2774,1424
5486,2718,2738,1424
5468,2740,2758,1424
5504,2776,2740,1424
5479,2702,2727,1424
5529,2752,2702,1424
5425,2699,2803,1424
5385,2727,2767,1424
5493,2723,2615,1424
5547,2748,2694,1424
5527,2717,2737,1424
5471,2696,2752,1424
5474,2798,2795,1424
5420,2705,2759,1424
5484,2752,2688,1424
5513,2774,2745,1424
5508,2724,2729,1424
5439,2679,2748,1424
5481,2780,2738,1424
5487,2741,2735,1424
5511,2773,2749,1424
5464,2731,2778,1424
5498,2783,2749,1424
5542,2756,2712,1424
