Current infected count,Newly infected count,Recovered,Total Immune Count
1,0,0,1424
49,49,1,1424
354,334,29,1453
1544,1372,182,1635
3805,3036,775,2410
5619,3692,1878,4288
5458,2668,2829,7117
3941,1197,2714,9831
2445,488,1984,11815
1416,155,1184,12999
764,66,718,13717
413,26,377,14094
219,16,210,14304
117,7,109,14413
69,5,53,14466
33,0,36,14502
22,0,11,14513
15,0,7,14520
7,0,8,14528
4,0,3,14531
1,0,3,14534
0,0,1,14535
